"tweet,category"
"Amazon Merencanakan Layanan Streaming TV dan Video Musik Gratis. Tapi Persediaan...,Technology"
"Weiner merefleksikan awal dari akhir 'Mad Men',Entertainment"
"Apple mengakuisisi Beats Electronic,Economy"
"Juru bicara Partai Komunis Tiongkok menepis kekhawatiran akan terkikisnya otonomi HK,Economy"
"Berbalik arah dengan Ketua ECB Mario Draghi ketika ia berupaya untuk menghidupkan Zona Euro,Economy"
"Ice Cube mengklarifikasi komentar Paul Walker,Entertainment"
"Bulan purnama untuk hari Jumat tanggal 13!,Technology"
"Lady Gaga membunuh bisnis musik dalam video baru,Entertainment"
"Miley Cyrus Menghormati Anjing Mati Dengan Tato Penghormatan,Entertainment"
"Megan Fox mengungkapkan kekasihnya dalam pemotretan seksi untuk Cosmopolitan,Entertainment"
"'How I Met Your Mother' Diakhiri Setelah 9 Tahun dengan Akhir yang Epik,Entertainment"
"Selena Gomez tampil memukau di karpet merah saat dia mengenakan gaun boho yang indah ...,Entertainment"
"Kekuatan Di Wall Street Mengangkat S&P 500 Kembali Mendekati Tahun 1900 - Komentar AS,Economy"
"Nasdaq mencatat penurunan terbesar sejak November 2011,Economy"
"Janet Yellen: Upaya Fokus Kembali The Fed,Economy"
"Penghapusan artikel BBC oleh Google menimbulkan kekhawatiran akan sensor,Technology"
"Microsoft bertaruh pada Titanfall untuk meningkatkan penjualan Xbox One,Technology"
"Pengemudi taksi di Eropa memprotes aplikasi sewa mobil Uber,Economy"
"Jay-Z & Beyoncé Posting EPIC Teaser untuk On the Run Tour,Entertainment"
"Saran untuk menghindari paparan terhadap kelemahan keamanan Bug Heartbleed,Technology"
"Burger King untuk Gay: Apakah Kami Punya Burger untuk Anda,Economy"
"Keberadaan Planet Mirip Bumi Gliese 581 g dan d Kembali Dipertanyakan,Technology"
"Harry Potter sudah menikah dan menjadi abu-abu dalam tulisan Rowling yang baru,Entertainment"
"Kasus Pidana Paul Simon Akan Dibatalkan,Entertainment"
"AAA: 41 Juta Orang Amerika Merayakan Kebebasan Dengan Liburan 4 Juli,Technology"
"Burger King dan Tim Hortons menandatangani kesepakatan merger,Economy"
"Laporan besar PBB mengenai dampak perubahan iklim akan segera hadir: bagaimana cara melaporkannya?,Technology"
"Pandangan Seimbang tentang SunPower Corp. - Blog Analis,Economy"
"Penangkapan lain untuk Short,Entertainment"
"Chevrolet Corvette Z06 Convertible 2015 Bocor Menjelang Debut NYC,Technology"
"Mimpi buruk lalu lintas,Economy"
"Yuan Jatuh ke Level Terendah 1 Minggu Terhadap Dolar AS,Economy"
"Apple menyerbu rumah dengan platform peralatan Internet of Things,Technology"
"Ginnifer Goodwin Diam-diam Menikah dengan Lawan mainnya Josh Dallas,Entertainment"
"Perekonomian kini lebih terdiversifikasi karena rebasing mendorong PDB menjadi $510 miliar,Economy"
"Hilangnya Pendaftaran Merek Dagang Redskins Dibesar-besarkan,Economy"
"Jawnts: penawaran TV yang lebih unggul dari yang lain,Entertainment"
"Apakah Bill Murray Mengubah Kehidupan Pengantin Pria Ini? Calon Suami Merenungkan Kelakuan Aktor...,Entertainment"
"Jajak Pendapat: Banyak yang Tidak Memiliki Asuransi Tidak Tahu Waktunya Hampir Habis,Economy"
"Kate Winslet mendapatkan bintangnya sendiri di Hollywood Walk of Fame,Entertainment"
"Akankah Apple menunda peluncuran iPhone 6 atau membatasi produksinya?,Technology"
"Wakil Perdana Menteri Rusia Kozak Termasuk dalam Daftar Sanksi UE,Economy"
"Festival Cinco de Mayo California Selatan terbesar telah tiba,Entertainment"
"Bagikan lokasi persis Anda dengan teman-teman Facebook,Technology"
"Menjadi kera di Hollywood,Entertainment"
"Permohonan pengadilan Garth Brooks untuk menghentikan semua konser akan disidangkan pada hari Kamis,Entertainment"
"Teaser jam tangan pintar bulat LG sudah keluar,Technology"
"Menyederhanakan yang Rumit: Google+ untuk Bisnis Multi-Lokasi,Technology"
"900 DOSA dicuri karena bug Heartbleed: Badan Pendapatan Kanada,Technology"
"Laba bersih Wal-Mart turun 5% pada kuartal pertama,Economy"
"Game of Thrones musim 4 episode 2 memecahkan rekor torrent karena semakin banyak penggemar yang menonton ...,Entertainment"
"Tidak. Microsoft Surface Pro 3 Tidak Akan Menggantikan Laptop Saya,Technology"
"Leonardo DiCaprio Menari Dengan Gaya Rave Di Coachella [Video],Entertainment"
"Lily Allen mencintai Miley Cyrus,Entertainment"
"Tablet Surface baru hadir di Taiwan pada bulan Agustus.,Technology"
"Utusan iklim PBB bergerak menuju rancangan perjanjian,Technology"
"Tiongkok mengatakan Vietnam melakukan “tindakan berbahaya” di laut,Economy"
"Laporan Oceana Menjelaskan Masalah Tangkapan Sampingan yang Menakjubkan di Perikanan AS,Technology"
"Orlando Bloom Menghabiskan Waktu Bersama Erica Packer Sementara Miranda Kerr Diam-diam ...,Entertainment"
"Pembaruan Xbox One bulan Juni terungkap,Technology"
"Duracell Menghadirkan Pengisian Nirkabel yang Kompatibel dengan iPhone ke Toko Starbucks AS,Technology"
"3 ditangkap setelah bencana pertambangan,Economy"
"Simbol emoji baru memungkinkan Anda mengirimkan hinaan atau penyerahan diri,Technology"
"Jangan meremehkan Ratu B: SNL memperkenalkan Beygency,Entertainment"
"Saham Asia menyerahkan kenaikan sebelum pendapatan dan data,Economy"
"Panel PBB: Biaya untuk memerangi pemanasan 'sederhana' dengan tindakan cepat,Technology"
"Gangguan Terowongan Saluran: Eurostar membatalkan layanan,Economy"
"STAGE TUBE: Taylor Swift Merangkul Kecanggungan Batinnya dalam SHAKE IT OFF ...,Entertainment"
"Jepang bertaruh besar untuk menjadikan mobil sel bahan bakar menjadi kenyataan di masa depan,Technology"
"Gwyneth Paltrow dan Chris Martin berpisah setelah 10 tahun menikah,Entertainment"
"Justin Bieber - Justin Bieber mengejek Drake Bell Setelah Mencuri Gunturnya Di ...,Entertainment"
"Jennifer Lawrence terbuka tentang hubungannya dengan kekasih Nicholas Hoult,Entertainment"
"Penangkapan Serangga yang Menyedihkan: Kanada Menuduh Peretas Remaja Mencuri 900 ...,Technology"
"Laporan: Semakin banyak orang membeli asuransi kesehatan berdasarkan Undang-Undang Perawatan Terjangkau,Economy"
"Zendaya keluar dari film Aaliyah,Entertainment"
"Matthew Cowles dari 'All My Children' meninggal pada usia 69,Entertainment"
"Ulasan Captain America 2: The Winter Soldier: resonansi emosional di dunia ...,Entertainment"
"Komoditas: Minyak anjlok menjelang peningkatan pasokan yang diantisipasi,Economy"
"Beverly Hills News - Aktor Legendaris Mickey Rooney Meninggal di Usia 93,Entertainment"
"Perusahaan Boeing (BA) Mendapat Peningkatan atas Airbus Group NV (AIR) Dengan Jet ...,Economy"
"Peluang bisnis yaitu perubahan iklim,Economy"
"UE Menempatkan 15 Nama Baru dalam Daftar Sanksi Atas Ukraina,Economy"
"Kanye West di Cannes Lions Creativity Conference: 5 kutipannya yang paling keterlaluan,Entertainment"
"Muppet Paling Dicari,Entertainment"
"General Motors memerintahkan dealer untuk berhenti menjual Chevrolet Cruze,Technology"
"Tiongkok berjanji untuk terus mencari pesawat yang hilang,Economy"
"Columbus Short: 'Keluar dari Skandal Adalah Hal yang Benar Untuk Dilakukan',Entertainment"
"Harga Gas Ohio Terus Turun Setelah Liburan,Technology"
"Pernyataan Keadilan Bumi tentang Pengumuman Bersejarah EPA untuk Perlindungan Baru ...,Economy"
"IPO GoPro berupaya mengumpulkan $100 juta,Economy"
"Dana Moneter Internasional: Bank-bank besar AS menerima $15-70 miliar dana yang terlalu besar untuk ...,Economy"
"ECB Akan Memberikan Biaya Pengawasan $20 Juta pada Bank Terbesar,Economy"
"Penuduh Bryan Singer Sedang Mengerjakan Dokumen Tentang Penganiaya Hollywood,Entertainment"
"HTC One 2013 Google Play Edition kini tersedia hanya dengan $500,Technology"
"Update Hamil Mila Kunis: Demi Moore Akhirnya Angkat Bicara Tentang Ashton ...,Entertainment"
"Aktivitas Manufaktur India Terus Meningkat Di Bulan Mei,Economy"
"'Transformers' mengungguli 'Tammy' pada akhir pekan 4 Juli yang lemah,Entertainment"
"Baca Cepat: Kanye Dikabarkan Memuji Keluarga Kardashian dalam Pidato Pernikahannya,Entertainment"
"Robot stasiun luar angkasa NASA akan memiliki kaki kurus untuk Paskah,Technology"
"Pharrell: Saya tidak selalu menghargai orang,Entertainment"
"Rupert Murdoch Mengincar Time Warner,Economy"
"Ulasan Film: Walker betah dalam film aksi,Entertainment"
"Kejutan Musim Panas: 'Jupiter Ascending' dipindahkan ke Februari 2015,Entertainment"
"Samsung Galaxy Tab 4 10.1 sekarang tersedia di toko AS,Technology"
"Departemen Keuangan AS akan menjual saham Ally,Economy"
"Review Film: Amazing Spider-Man 2 Hanya untuk Die-Hards,Entertainment"
"Harga bahan bakar di Indiana tengah turun menjadi $3 per galon,Technology"
"Irak Terus Mendukung Harga Minyak Mentah,Economy"
"Hubungi Kakek-Nenek Anda: Setiap Versi Internet Explorer Tunduk pada ...,Technology"
"Facebook Membeli Perusahaan Oculus Rift VR seharga $2 Miliar,Technology"
"Pratinjau skor Trent Reznor dan trailer resmi 'Gone Girl' karya David Fincher ...,Entertainment"
"Pemutusan dukungan Windows XP menyebabkan bank mengeluarkan biaya jutaan dalam peningkatan ATM,Technology"
"Pencarian MH370: Pemerintah merilis data,Economy"
"Facebook menambahkan video dan selfie yang lebih cepat ke aplikasi messenger,Technology"
"Presiden Prancis Hollande mengunjungi Niger dalam tur,Economy"
"NBC Memenangkan Pekan Primetime 19 Mei Dalam Demo Utama,Entertainment"
"Untuk mengenang: artis HR Giger,Entertainment"
"Putra Russell Crowe menyukai kenyataan bahwa dia mengenal Hermione (alias Emma Watson),Entertainment"
"Jerman menolak klaim Snowden bahwa mereka mengubah undang-undang pengawasan setelah NSA ...,Technology"
"Peradaban Sid Meier: Tangkapan layar Beyond Earth,Technology"
"Sistem eBay Tidak Dapat Menangani Semua Orang yang Mencoba Mengubah Kata Sandi di ...,Technology"
"Berita Spider-Man 2 dan Avengers 2 yang Menakjubkan,Entertainment"
"Apple dan IBM bekerja sama dalam perangkat untuk bisnis,Technology"
"Rolling Stone Ronnie Wood hari ini mengungkapkan...,Entertainment"
"Tesla Sangat Cerdas,Technology"
"Wajah Jackman memerah karena ketelanjangan X-Men,Entertainment"
"Astronot mempelajari anak kembar,Technology"
"Larangan jalur cepat Internet diusulkan,Technology"
"Berikut surat yang ditulis presiden Bank Sentral Eropa kepada Fianna Fáil TD,Economy"
"Mahkamah Agung menolak membenarkan Google atas pelanggaran Street View,Technology"
"Oppo Find 7 dengan layar 2K dan resolusi gambar 50MP diluncurkan,Technology"
"Ibu Cory Monteith 'Tidak Dapat Melihat Fotonya' Sampai Saat Ini,Entertainment"
"Umat ​​​​Kristen bersiap untuk hari paling suci mereka,Entertainment"
"Saham-saham AS mengalami minggu terburuknya dalam dua tahun terakhir,Economy"
"Robert Downey Jr. dan Istri Susan Sedang Menantikan Bayi No. 2 dan Ini...,Entertainment"
"Orang Yahudi California Selatan Mulai Merayakan Paskah saat Matahari Terbenam,Entertainment"
"Mantan Kepala NHTSA Menegur General Motors,Technology"
"Springsteen akan tampil di pelantikan Hall of Fame,Entertainment"
"Para ilmuwan menemukan dunia merah muda baru di tepi tata surya,Technology"
"Flappy Bird Returns: Video Game Adiktif yang Membuat App Store Kembali,Technology"
"Planet kerdil baru di tepi tata surya mengisyaratkan kemungkinan 'Planet X',Technology"
"Rekap Hasil Penyisihan American Idol 2014! 5/8/2014,Entertainment"
"Facebook sedang mengerjakan pesaing Snapchat,Technology"
"Citigroup mungkin membayar $7 miliar untuk menyelesaikan penyelidikan hipotek AS,Economy"
"Pria Sendirian di Bandara Las Vegas Menghabiskan Waktu dengan Sinkronisasi Bibir “All By ...,Entertainment"
"Ryanair akan menghapus pilihan keluar 'tersembunyi' dari menu asuransi perjalanan,Economy"
"Zendaya Akan Memainkan Penyanyi Aaliyah di Film Biopik Seumur Hidup,Entertainment"
"Taipan Tiongkok menyajikan makan siang mewah gratis untuk ratusan tunawisma di Central ...,Economy"
"Kematian lebah mendorong peninjauan kembali pestisida di AS,Technology"
"iPhone 6 dan iOS 8 bisa tiba pada waktu yang sama di WWDC tahun ini,Technology"
"Apple akan meluncurkan iPhone 5c 8GB besok,Technology"
"Lebih Banyak Foto Dapat Dibagikan Melalui Tweet Berkat Pembaruan Twitter,Technology"
"Abe terlihat berbelanja untuk pertama kalinya setelah kenaikan pajak konsumsi,Economy"
"Bocoran HTC One Mini 2 mengungkapkan tidak ada kamera penginderaan kedalaman,Technology"
"Walmart Menambahkan Makanan Organik ke Daftar Bahan Makanan Murahnya,Economy"
"4 Aplikasi Chromecast Android Populer,Technology"
"Apakah Paus Fransiskus baru saja menelepon dan mengatakan umat Katolik yang bercerai dapat menerima komuni?,Entertainment"
"Garmin menavigasi ke wilayah ponsel cerdas dengan aplikasi Viago GPS,Technology"
"Gazprom memasukkan Ukraina ke dalam rencana pembayaran gas di muka setelah kegagalan 'kronis' dalam membayar utang,Economy"
"Gwyneth Paltrow Ingin Berpura-pura Tetap Menikah Dengan Chris Martin!,Entertainment"
"Pelopor berbagi kamar Airbnb bergabung dengan klub senilai $10 miliar,Economy"
"Jailbreak iOS 7.1 yang tidak ditambatkan tidak dimungkinkan,Technology"
"Pasangan Selebriti Memanfaatkan Paparazzi dengan Baik,Entertainment"
"Saham HP naik karena peningkatan target pengurangan pekerja dan prospek arus kas,Economy"
"Jonah Hill Minta Maaf Atas Penghinaan Homofobik Saat Penampilan 'Tonight Show' ...,Entertainment"
"Quiznos Bangkrut. Apakah Ini Sungguh Mengejutkan?,Economy"
"GM sebenarnya bisa menghindari korban jiwa dengan penarikan kembali saklar pengapian lebih awal,Economy"
"Tuntutan pidana terhadap GM merupakan kasus yang sulit dibuktikan,Technology"
"'Surat Perpisahan' Ini Menggambarkan Bagaimana Rasanya Beriklan di Facebook Itu Brutal ...,Technology"
"'Ini adalah Game Changer': NASA Memperingatkan akan Pencairan Lapisan Es Antartika yang 'Tak Terhentikan',Technology"
"FCC Mungkin Memperketat Aturan Netralitas Pada Penyedia Nirkabel,Technology"
"Kecepatan Membunuh: Bagaimana Saya Belajar Berhenti Khawatir Tentang Perdagangan Berkecepatan Tinggi,Economy"
"Judul Project Morpheus dan Oculus Rift akan diumumkan di E3,Technology"
"Amazon Prime Music Diluncurkan Sebagai Wortel Menggantung yang Cukup Bagus,Entertainment"
"Ulasan TV: “The Leftovers” sangat menarik,Entertainment"
"Apakah True Detective adalah Acara Televisi Terbaik yang Pernah Anda Saksikan?,Entertainment"
"2 Banyak 2 Segera? 'Spider-Man 2 yang Menakjubkan',Entertainment"
"PEMBARUAN 2-Comcast membela merger saat tinjauan AS dimulai,Technology"
"Paul Krugman: Bersiaplah menghadapi penolakan iklim Partai Republik yang lebih gila lagi,Technology"
"Stephen Colbert terjebak dalam kemarahan Twitter,Entertainment"
"Kesepakatan Firth Rixson 'dibuat di surga',Economy"
"Ryan Gosling Ingin Menendang Rachel McAdams Dari Set Notebook Dan Banyak Lagi ...,Entertainment"
"8 video untuk membantu Anda merayakan Hari Kebahagiaan Internasional,Entertainment"
"Robert De Niro yang menangis bercerita tentang ayahnya yang gay,Entertainment"
"Menjelang Lonceng: pembangunan rumah di AS,Economy"
"Pekerjaan sampingan Michael Strahan di 'Good Morning America' dikonfirmasi saat dia membayar ...,Entertainment"
"Oprah Winfrey membuat Pharell Wililams menangis selama wawancara satu jam,Entertainment"
"L'Wren Scott Twitter menyebabkan kebingungan atas kematian,Entertainment"
"Neeson dipilih oleh aktivis hewan,Entertainment"
"Mars Mendekati Bumi Paling Dekat dalam 6 Tahun pada Senin Menjelang Gerhana Bulan,Technology"
"Darren Aronofsky menjelaskan mengapa dia menggunakan CGI daripada hewan asli ketika ...,Entertainment"
"Fox Mengumumkan Produksi Langsung 'Grease' Untuk Tahun 2015,Entertainment"
"'Legends of Oz': Jika animasi tiruan ini hanya punya otak ...,Entertainment"
"Film Terakhir Brittany Murphy Something Wicked Akan Dirilis Empat Tahun Setelah ...,Entertainment"
"Cuaca Dari Planet Lain: Kebakaran Hutan dan Perubahan Iklim,Technology"
"Perkiraan Box Office Guardians of the Galaxy Disesuaikan Setelah Blockbuster ...,Entertainment"
"Kontestan 'Wheel of Fortune' Membuat Tebakan yang Mustahil,Entertainment"
"Situs-situs utama tidak lagi menjadi target yang menyentuh hati,Technology"
"Mobil tanpa pengemudi Google masih dalam tahap untuk tersedia bagi publik pada tahun 2017,Technology"
"Wanita menghabiskan $35000 untuk terlihat persis seperti Kim Kardashian,Entertainment"
"Justin Bieber Ingin Menjadi Model Pakaian Dalam Sekarang,Entertainment"
"Pratinjau TV musim panas,Entertainment"
"Iliad dalam tawaran T-Mobile senilai $15 miliar untuk mengguncang pasar seluler AS,Technology"
"Pria Merekam Video Dashcam Meteor di Langit,Technology"
"Keuntungan Shell turun 3 persen karena produksi yang lebih rendah,Economy"
"Satelit Thailand mendeteksi benda mengambang di Samudera Hindia,Economy"
"Menghindari Kotak Pandora: ASEAN dan kerja sama energi,Technology"
"Dukungan Penyimpanan Eksternal Xbox One Tiba Pada Pembaruan Juni (video),Technology"
"Saham Fiat turun 11 persen karena rencana pembiayaan,Economy"
"'American Idol' 2014: Jena dan Caleb menghidupkan kembali jalan rock 'n roll mereka menuju final ...,Entertainment"
"Kris Jenner Pergi ke Prancis Untuk Mendukung Kanye West di Cannes Lions Festival,Entertainment"
"Suami model Katie Cleary ditemukan tewas karena bunuh diri.,Entertainment"
"Cara Instal Android 4.4.2 KitKat (XXU1ANCE) di Samsung Galaxy S5 LTE ...,Technology"
"Ulasan American Idol: Mau tak mau Jatuh Cinta,Entertainment"
"24: Hidup di Hari Lain: “13.00—14.00”,Entertainment"
"Kendall Jenner dan Justin Bieber dikabarkan akan membintangi kampanye Calvin Klein,Entertainment"
"Presiden Taco Bell: “Tapi sebenarnya apa itu 20/4?”,Economy"
"Istri Robert Downey Jr hamil lagi,Entertainment"
"Euro naik tipis vs dolar dalam menghadapi tekanan ke atas,Economy"
"Twin Peaks: Fire Walk with Me - adegan yang dihapus 90 menit untuk box-set baru,Entertainment"
"Astaga! Google tampaknya menganggap iklan di mana pun adalah masa depan...bahkan di termostat...,Technology"
"Twitter Menandatangani Kesepakatan Periklanan Seluler senilai $230 Juta dengan Omnicom,Economy"
"Singkatnya: Proyek Facebook untuk masyarakat miskin di dunia mengalami kemajuan,Technology"
"Amazon menghilangkan tombol 'beli' dari judul Hachette yang akan datang,Entertainment"
"Rencana CEO Microsoft yang ramping berarti 18.000 PHK,Technology"
"Apakah Cover 'Vogue' Kim Kardashian dan Kanye West Terjual Lebih Banyak dari Cover Beyonce?,Entertainment"
"Unduhan Skype Gratis di Xbox Menerima Pembaruan,Technology"
"8 Alasan Umat Beriman Harus Mengatasi Dirinya Sendiri dan Memberikan Film Nuh ...,Entertainment"
"Tim Cook semakin fasih membahas 'sisi hijau' Apple dalam video barunya,Technology"
"Pekerja pos memprotes kesepakatan yang mengizinkan Staples menyediakan layanan surat penting,Economy"
"9 informasi penting yang perlu diketahui tentang laporan iklim Gedung Putih,Technology"
"Laporan Ketenagakerjaan ADP: Pratinjau Juni 2014,Economy"
