"tweet,category"
"Saham dibuka lebih tinggi secara luas di Wall Street,Economy"
"Foto ponsel pintar Amazon bermunculan,Technology"
"Server Xbox One 'Penting' Untuk Resolusi Titanfall dan AI,Technology"
"Jessica Alba ditetapkan menjadi maestro popok senilai $1 miliar,Economy"
"Peringatan bayi selebriti! Nick Lachey dan Vanessa Minnillo menantikan anak kedua ...,Entertainment"
"'Noah' menduduki puncak box office dengan $44 juta,Entertainment"
"Akuisisi ComiXology Amazon Membuat Beberapa Pembaca Prihatin,Economy"
"Produsen Mobil Pasca Keuntungan UE di Bulan Februari,Economy"
"SiriusXM Memecat Pembawa Acara 'Opie & Anthony' Karena Tweet 'Dituduh Rasial',Entertainment"
"Dow anjlok karena berbagai kekhawatiran yang menyusahkan investor - Live5News.com | Charleston ...,Economy"
"File GoPro untuk IPO $100 juta,Economy"
"Gambar: Konferensi pengembang Apple,Technology"
"UPDATE 1-Uni Eropa bergerak untuk mengakhiri perang paten ponsel pintar,Technology"
"Pendapatan Burberry H2 Naik 16% - Fakta Singkat,Economy"
"'Captain America' Mendominasi Bioskop AS untuk Pembukaan Rekor Akhir Pekan di Bulan April ...,Entertainment"
"Cincin Tunangan Andi Dorfman Terungkap & BESAR! (FOTO),Entertainment"
"Hilang tanpa ponsel cerdas Anda? Hampir separuh negara juga mengalami hal yang sama,Technology"
"Mantan anggota parlemen dan terpidana pedofil meminta Google untuk 'melupakan' mereka,Technology"
"“Kejahatan Kata” “Weird Al” Yankovic: Tonton,Entertainment"
"Pembuat Film 'Midnight Rider' Didakwa dengan Pembunuhan Tak Disengaja di Sarah ...,Entertainment"
"Satu Tahun Setelah Bencana Rana Plaza : Kemajuan Lambat dan Kurangnya ...,Economy"
"Pegang Celana Dalammu! 5SOS Akan Menampilkan 'Live From MTV' Pada Hari Senin!,Entertainment"
"HP akan berinvestasi lebih dari $1 miliar dalam komputasi awan,Technology"
"Apple menghadirkan kembali iPad 4 untuk menggantikan iPad 2 yang sudah tua: Harga $399 untuk Wi-Fi saja ...,Technology"
"Komposer 'Once Upon a Mattress' Mary Rodgers meninggal dunia,Entertainment"
"Ed Sheeran Bikin Dunia Ingin Bernyanyi di MuchMusic Video Awards ...,Entertainment"
"Lady Gaga mengacungkan keytar berhiaskan mawar untuk konser ulang tahun di Roseland ...,Entertainment"
"Symantec Menyediakan File Batch Sederhana untuk Mengurangi Zero-Day Internet Explorer,Technology"
"Harga Berlangganan Netflix untuk Pelanggan Streaming Baru Naik $1,Technology"
"Film terakhir Brittany Murphy akan dirilis,Entertainment"
"Spider-Man yang Menakjubkan 2,Entertainment"
"Ulasan: 'Jalan Lompat 22',Entertainment"
"Haruskah Apple Takut dengan Hasil Google I/O?,Technology"
"Kepala Penerbangan Malaysia: Tidak ada tanda-tanda pesawat hilang di tempat yang ditunjukkan oleh ...,Economy"
"Kerry Washington Berbicara tentang Koleksi Skandal Terbatas,Entertainment"
"Box Office: Pembukaan Film Monster Terbesar Godzilla Sepanjang Masa,Entertainment"
"Bagaimana Saya Bertemu Ibumu: Sekarang kita tahu,Entertainment"
"Google Membeli Startup di Balik Aplikasi Terjemahan Visual Word Lens,Technology"
"Ulasan Amazon Prime Music: Pandangan Awal Dari Penggemar Spotify,Entertainment"
"Senat California Mengesahkan RUU Untuk Tombol Pembunuh Ponsel Cerdas,Technology"
"Harga Emas dan Perak Berhenti Jelang Pidato Yellen Hari Ini,Economy"
"Nas' 'Time Is Illmatic': Dokumenter Menceritakan Pembuatan Hip-Hop Klasik ...,Entertainment"
"Polisi menarik kembali klaim bahwa pria tersebut terkait dengan pelanggaran Target - WFSB 3 Connecticut,Economy"
"Meniru Kate Middleton? Kim Kardashian Bertemu Desainer Gaun Pengantin Kerajaan ...,Entertainment"
"Wells Fargo membukukan peningkatan laba 14% karena lebih sedikit peminjam yang gagal bayar,Economy"
"Penyanyi 'Fancy' Iggy Azalea dan Nicki Minaj Kembali Kobarkan Perseteruan Usai BET 2014 ...,Entertainment"
"Penyelesaian Gugatan Pemegang Saham Otonomi HP,Economy"
"Harga gas Rusia untuk Tiongkok setara dengan $350 — Ekonomi Ulyukayev 22 Mei 11:29,Economy"
"Apa arti kemitraan IBM-Apple bagi layanan kesehatan?,Technology"
"Smartphone 'Kill Switch' Sedang Dalam Perjalanan,Technology"
"Total Dana Pengembalian Pimco Memiliki Penukaran Bulan ke-14,Economy"
"Lensa kontak pintar semakin mendekati kenyataan berkat kerja sama Novartis dengan Google,Technology"
"Beyonce merupakan salah satu mitra tur Jay Z,Entertainment"
"Korea Utara Memperingatkan Tindakan 'Tanpa Ampun' Terkait Film yang Mengolok-olok Pemimpinnya,Entertainment"
"Beruntung kedua kalinya! NASA meluncurkan satelit setelah roket mengalami masalah ...,Technology"
"Jam tangan pintar Android Wear mendapat lompatan dibandingkan iWatch Apple,Technology"
"Pembeli e-book Wisconsin mengantri untuk mendapatkan kredit atau cek berdasarkan e ...,Economy"
"BP menumpahkan minyak lagi,Economy"
"Jenny McCarthy Menyiapkan Talk Show Baru Setelah Keluar dari Tampilan,Entertainment"
"Tweet teror American Airlines dari 'gadis kulit putih' menjadi viral,Entertainment"
"Anggota parlemen Vermont meloloskan RUU pelabelan GMO,Economy"
"'Bagaimana Aku Bertemu Ibumu' akan segera berakhir,Entertainment"
"MediaTek mengumumkan prosesor octa-core 64-bit MT6795 dengan dukungan layar 2K,Technology"
"Sumber: Berita Terkini,Entertainment"
"'The Voice': Penyanyi Orlando menggemparkan,Entertainment"
"James Franco di Instagram Selfie: Berikan Apa yang Mereka Inginkan!,Entertainment"
"Kami secara obsesif meliput New York Auto Show 2014,Technology"
"Rak buku virtual ebook Bitcoin,Economy"
"Spoiler: Simon Kinberg Menjelaskan Adegan Post Credit 'X-Men: Days Of Future Past',Entertainment"
"Eminem meluncurkan video 'Headlights' sebagai permintaan maaf kepada ibunya,Entertainment"
"12 Sutradara Yang Bisa Menggantikan Edgar Wright Di Ant-Man,Entertainment"
"Penjualan mobil Eropa tumbuh selama 6 bulan namun masih melemah karena krisis keuangan,Economy"
"Laba AIG Turun 27 Persen,Economy"
"Lihat pertama kali sesuatu yang baru untuk para penggemar Indianapolis Motor Speedway ...,Economy"
"'Surga' memiliki banyak manfaat,Entertainment"
"Bahkan Putri pun Tidak Bebas Dari Penghakiman Ibu,Entertainment"
"Fotografer Wanita Penindas Juara Kereta Tanpa Kuda,Entertainment"
"Alexander Wang dan H&M Bergabung Dalam Ibu Dari Segala Desainer ...,Entertainment"
"Universal Mempekerjakan Empat Pemeran pengganti untuk Adegan yang Tidak Dipotret Paul Walker di ...,Entertainment"
"Cedera Randy Orton: Pembaruan tentang Kepala dan Kembalinya Bintang WWE,Economy"
"Andrea Peyser,Entertainment"
"Gambar & Video Pertama Dari Star Wars: Episode VII Dirilis,Entertainment"
"Peltz mungkin akan mengguncang BNY Mellon,Economy"
"MTV 'Golden Popcorn' akan diberikan pada hari Minggu,Entertainment"
"Target menunjuk bos makanan PepsiCo sebagai CEO baru,Economy"
"Abu L'Wren Scott dibagi antara keluarga dan Mick Jagger,Entertainment"
"Mitsubishi menawarkan untuk membeli saham di Alstom,Economy"
"Pekerja mana yang lebih berpeluang mendapat kenaikan gaji terbanyak?,Economy"
"THE REGULARS: Mengapa Partai Republik tidak peduli dengan orang Amerika yang tidak memiliki kesehatan ...,Economy"
"Apple Retina MacBook Pro 15-inci Dirilis: Tolok Ukur Menunjukkan Prosesor ...,Technology"
"Obama meminta dewan darurat untuk menyelesaikan Penn. pemogokan transit,Economy"
"Saham Inggris Naik karena Indeks FTSE 100 Catat Kenaikan Mingguan,Economy"
"Komisi Pemilihan Umum mengizinkan RBI Raghuram Rajan mengumumkan bank baru ...,Economy"
"Samsung bersiap merilis phablet Galaxy Mega baru dan terupdate,Technology"
"Tumbuhan Bereaksi Secara Fisik terhadap Getaran Daun Akibat Ulat Lapar (VIDEO),Technology"
"Peringatan penipuan IRS nasional,Economy"
"Emma Watson akan membintangi The Little Mermaid,Entertainment"
"Lindsay Lohan memicu rumor percintaan baru,Entertainment"
"Hujan Meteor Langka Mencerahkan Langit UEA Akhir Pekan Ini,Technology"
"Hasil Microsoft tidak seburuk yang dikhawatirkan semua orang,Economy"
"HP akan memangkas 11K-16K lebih banyak pekerjaan,Economy"
"Apple iPhone 4S vs Motorola Moto X - Spesifikasi Teratas dan Perbandingan Harga,Technology"
"Ayah baptis House Music Frankie Knuckles Meninggal di Usia 59!,Entertainment"
"Laba semester pertama Barclays turun 7 persen,Economy"
"DETROIT (AP) — Surat perintah penangkapan telah dikeluarkan untuk pemenang Grammy Award ...,Entertainment"
"Justin Bieber Berdoa Kita Akan Menyukai Setelan Kurusnya Di Bioskop Cannes Melawan AIDS ...,Entertainment"
"Samsung meluncurkan 4 smartphone Galaxy ''budget'' baru,Technology"
"Fleetwood Mac akan meluncurkan tur Amerika Utara bersama Christine dan John McVie,Entertainment"
"Facebook mengubah kebijakan privasi untuk pengguna baru,Technology"
"Manufaktur Tiongkok tumbuh untuk pertama kalinya dalam 6 bulan,Economy"
"Samsung mulai menawarkan rangkaian keamanan Knox 2.0 di Galaxy S5,Technology"
"Dre Muncul Dalam Video Selfie Untuk Mengonfirmasi Penjualan Beats Ke Apple,Technology"
"Will Smith akan membintangi film NFL tentang gegar otak,Entertainment"
"Haruskah CEO ditugaskan karena pandangan pribadinya?,Technology"
"3 ukuran keberhasilan Undang-Undang Perawatan Terjangkau,Economy"
"Pengelola air California sedikit membuka pintu air | Berita,Economy"
"Penghasilan Google Q1 Kurang Karena Lemahnya Klik Iklan Berbayar,Technology"
"Ponsel Pintar Android HTC One (M8).,Technology"
"Legenda blues AS Johnny Winter meninggal pada usia 70 tahun,Entertainment"
"IBM akan menawarkan iPad dan iPhone untuk pengguna bisnis,Technology"
"Dukungan Microsoft Windows XP berakhir pada hari Selasa: Mengapa pengguna perlu melakukan upgrade -- sekarang,Technology"
"Tonton teaser pertama The Hunger Games: Mockingjay — Bagian 1,Entertainment"
"Serikat Perikanan Fukushima menyetujui rencana TEPCO untuk melepaskan air tanah ke ...,Economy"
"Samsung Akan Rilis Galaxy Tab S 8.4 dan 10.5 Dengan Layar AMOLED ...,Technology"
"Lady Gaga merilis duet baru dengan Tony Bennett,Entertainment"
"Pemegang saham kecewa dengan penolakan AstraZeneca terhadap Pfizer,Economy"
"Tavern Taxi menawarkan tumpangan gratis di Cinco de Mayo,Entertainment"
"Penyanyi country California Utara Kevin Sharp meninggal pada usia 43 tahun,Entertainment"
"FOTO: Pekerja konstruksi menemukan E.T. di Gurun New Mexico,Technology"
"Sopir taksi Eropa menggelar protes Uber hari ini,Economy"
"Yellen: Pemulihan bisa hampir selesai dalam waktu dua tahun,Economy"
"Samsung Galaxy Tab 3 10.1 vs Galaxy Note 10.1 – Spesifikasi dan Perbandingan Harga,Technology"
"Pratinjau SCANDAL: Anak-anak Hibah Mengunjungi Gedung Putih,Entertainment"
"Kimye Menghabiskan Empat Hari Menyempurnakan Foto Pernikahan Instagram Mereka,Entertainment"
"Perusahaan yang mempekerjakan programmer Heartbleed membagikan tip tentang keamanan komputer,Technology"
"Cohen dari Comcast Menyebut Argumen Hastings Peering 'Hogwash',Technology"
"Kunci Jalur Pabrik Mustang GT 2015,Technology"
"Uji coba DC penyanyi Chris Brown tertunda selama berbulan-bulan - CBS 5 - KPHO,Entertainment"
"Facebook merayu jurnalis dengan alat berita baru,Technology"
"Jay Z dan Beyonce akan tur bersama?,Entertainment"
"Koltnow: Pahlawan super melenturkan otot box-office,Entertainment"
"Samsung Galaxy S5 Active baru saja mendapat nama baru 'Sport' di Sprint,Technology"
"Regulator Inggris mengenakan denda sebesar £26 juta pada Barclays karena kegagalan harga emas,Economy"
"Raja Tiongkok membagikan ribuan dolar di Central Park NYC,Economy"
"Acara HBO hadir di Amazon...bukan Netflix,Entertainment"
"Michael Jackson Estate Mengundang Peniru HS ke Las Vegas,Entertainment"
"7 hal terkait musik teratas di Internet yang tidak ada hubungannya dengan ...,Entertainment"
"Netflix menaikkan harga berlangganan,Technology"
"Chen Guangbiao Membagikan Uang $100 Gratis kepada Orang Asing,Economy"
"Girl Meets World: Wawancara Dengan Bintang Ben Savage,Entertainment"
"Perkiraan Mengalahkan Hasil Time Warner 1Q,Economy"
"Action Comics #1 Terjual Multi-Jutaan di Lelang eBay - Tonggak Sejarah atau Ancaman?,Entertainment"
"Snapchat dikatakan sedang melakukan pembicaraan dengan Alibaba dengan valuasi US$10 miliar,Economy"
"Split Pinggul Ganda Berani Kendall Jenner,Entertainment"
"Lingkaran Obligasi Berbudi Luhur Draghi yang Keji terhadap Mata Uang,Economy"
"Berenanglah dengan risiko yang Anda tanggung sendiri: 1 dari 10 pantai di AS mengalami polusi yang berbahaya,Economy"
"Pembaruan baru Google Now membantu penumpang harian menghindari lokasi kecelakaan lalu lintas,Technology"
"Mobil tanpa pengemudi akan memasuki jalanan Inggris tahun depan,Technology"
"Saya tidak pernah tidur dengan Lindsay Lohan: James Franco,Entertainment"
"Airbnb Menghapus 2000 Ditambah Daftar Sewa Kota New York,Economy"
"Pernyataan Gannett tentang keputusan Aereo Mahkamah Agung AS,Technology"
"Saham H Hong Kong Menuju Level Terendah dalam Satu Bulan seiring Penurunan Ekspor Tiongkok,Economy"
"Terlihat: Selena Gomez dan Orlando Bloom berfoto bersama,Entertainment"
"Trik Di Samsung Galaxy S5 Yang Mungkin Belum Anda Ketahui,Technology"
"Reservoir air terbesar di dunia ditemukan jauh di dalam bumi,Technology"
"Serangan DDoS Sony Mungkin Hanya Tabir Asap,Technology"
"Tanggal tur Miley Cyrus di AS ditunda,Entertainment"
"Emas sedikit berubah sebelum data pekerjaan AS dan pertemuan ECB,Economy"
"Saham teknologi: Pendapatan mengangkat saham BlackBerry,Economy"
"Karpet merah Met Gala 2014: Kim Kardashian mengejutkan semua orang dengan penampilan normalnya,Entertainment"
"Mike Lynch: Hujan meteor sulit diprediksi,Technology"
"Pharrell menggunakan lagu hit viral untuk menandai Hari Kebahagiaan Internasional,Entertainment"
"Tonton Bintang 'Transformers' Nicola Peltz dan Jack Reynor Mengambil 'Transformers' Kami ...,Entertainment"
"Global Times memperingatkan Hong Kong bisa menjadi 'Ukraina atau Thailand' berikutnya,Economy"
"Perubahan iklim: Malam gelap dan penuh teror,Technology"
"'Deliver Us From Evil' menghadirkan ketakutan,Entertainment"
"Lana 'tampil untuk Kimye',Entertainment"
"Penjinakan naga,Economy"
"10 Momen Terhebat di Game of Thrones Musim 4,Entertainment"
"Warren Buffet Membayar Miliaran Agar BK Mengakuisisi Tim Hortons,Economy"
"Swiss mempertimbangkan untuk menetapkan upah minimum tertinggi di dunia,Economy"
"Dimana bintang 'Boy Meets World' hari ini?,Entertainment"
"Apple Inc. Tidak Boleh Meluncurkan iPhone 6,Technology"
"Pat Sajak: Penyangkal Iklim Seksis dan Brengsek Serba Ada atau Hanya Troll Twitter… dan ...,Entertainment"
"Ron Agostini: Kesalahan Colin Kaepernick membuatnya berada di titik rentan,Economy"
"Samsung melihat laba Q2 merosot karena perlambatan ponsel pintar,Economy"
"Saham Alibaba Akan Listing di NYSE,Economy"
"Para pencari penerbangan MH370 yang hilang meremehkan komentar Tony Abbott,Economy"
"Mendorong anggota parlemen untuk mengambil tindakan terhadap perubahan iklim,Technology"
"Glass ditingkatkan sebelum I/O tetapi tidak ada pertukaran untuk Penjelajah yang sudah ada,Technology"
"Debut West End Untuk Aktris Lindsay Lohan,Entertainment"
"Robert Pattinson baik-baik saja dengan skandal selingkuh Kristen Stewart,Entertainment"
"Penurunan Suku Bunga KPR di BB&T Bank Rabu 12 Maret,Economy"
"Ulasan Film: Manusia November,Entertainment"
"Roket Soyuz membawa tiga astronot tambahan ke ISS,Technology"
"Microsoft akan mengumumkan Surface Mini pada 20 Mei?,Technology"
"Yen Melemah Di Asia Meskipun Ada Ketegangan di Krimea,Economy"
"AS akan mengizinkan ekspor minyak mentah setelah larangan empat dekade,Economy"
"Monarki Brunei yang Melembagakan Hukum Syariah Juga Memiliki Grup Swank ...,Entertainment"
"Kardashian dan Kanye menikah di benteng Renaissance di Florence,Entertainment"
"Simpanan mata uang asing Korea Selatan mencapai titik tertinggi baru karena meningkatnya simpanan yuan,Economy"
"Semua yang Perlu Anda Ketahui Tentang Twitter Versi China,Economy"
"Cronenberg menghadirkan trailer Hollywood Gothic – Maps To The Stars,Entertainment"
"EUR/USD Tidak Terpengaruh Oleh Koreksi Ekuitas AS,Economy"
"Kerusakan lemari pakaian Kim Kardashian dalam perjalanan Met Gala! Tonton videonya,Entertainment"
"Militer AS menghancurkan senjata hipersonik setelah masalah pesawat terdeteksi,Technology"
"Kiefer Sutherland menanggapi kritikan Freddie Prinze Jr terhadap 24,Entertainment"
"Ledakan dari masa lalu: Google memungkinkan Anda kembali ke masa lalu dengan fitur Street View baru,Technology"
"Survei mengatakan semakin banyak orang yang mendaftar untuk program layanan kesehatan Obama,Economy"
"Kunis dan Kutcher yang sedang hamil 'berbicara tentang anak selama setahun',Entertainment"
"Laba bersih Citigroup turun setelah perjanjian hipotek,Economy"
"Morrissey Membatalkan Sisa Tur dan Mengklaim Dia Sakit Karena ...,Entertainment"
"Kesepakatan Holcim-Lafarge Akan Menghadapi Pengawasan Regulasi,Economy"
"Pesawat Luar Angkasa New Horizons Melintasi Orbit Neptunus Dalam Perjalanan Menuju Pluto Yang Bersejarah ...,Technology"
"Google Glass Tersedia untuk Umum Hanya Satu Hari pada 15 April - Seharga ...,Technology"
"Saya Membuat Rick Grimes Tersipu di 'The Talking Dead'!,Entertainment"
"Kim Kardashian Berbagi Foto Pernikahan Baru,Entertainment"
"Fox Berencana Menipu Gadis Amerika yang Gila Pangeran Harry,Entertainment"
"Kebutuhan dasar saat Miley mulai bergaya,Entertainment"
"Dancing With the Stars 2014: Final Meryl Davis dan Maksim Chmerkovskiy ...,Entertainment"
"Minyak mentah naik mendekati $107 AS per barel karena pertempuran di Irak memicu kekhawatiran pasokan,Economy"
"'Cincin cewek' Johnny Depp mengonfirmasi rumor pertunangan (semacamnya),Entertainment"
"Betcha Tidak Bisa Memberi Kami Satu Alasan Bagus Harus Ada Sekuel Mrs. Doubtfire,Entertainment"
"Jennifer Lawrence Memamerkan Cahaya Musim Panasnya Selama Paris Fashion Week!,Entertainment"
"Sutradara Godzilla akan membuat spin-off Star Wars,Entertainment"
"Microsoft Gagal Mendapatkan Windows 8 di Komputer Pemerintah China,Technology"
"Hujan meteor baru mungkin akan meledak menjadi badai meteor,Technology"
"Laporan: Lea Michele Berkencan dengan Mantan Gigolo Matthew Paetz,Entertainment"
"Apakah 'Sam & Cat' musim 2 dipertanyakan? Jeannette McCurdy menjelaskan Pilihan Anak-Anak ...,Entertainment"
"AT&T + DirectTV—Akuisisi Akan Segera Terjadi (SatBroadcasting™—Bisnis),Economy"
"BlackBerry membeli perusahaan anti-penyadapan,Technology"
"Saham berakhir dengan sedikit keuntungan,Economy"
"Nest Labs Menjangkau Pengembang,Technology"
"LG Akan Meluncurkan Ponsel Android Unggulan G3 Pada 27 Mei,Technology"
"Terobosan mobil self-driving Google: Tanda berhenti tidak lagi menjadi masalah,Technology"
"DIPERBAIKI-Pengecer TJX membukukan penjualan triwulanan yang lebih rendah dari perkiraan,Economy"
"Harga gas stabil di W.Va.,Technology"
"AAA: Perjalanan keempat akan dilakukan tahun ini,Economy"
