No,News Title,Category,News Title Indonesia
19470,Melissa McCarthy Calls Out The Media Coverage Of Her Weight,Entertainment,Melissa McCarthy Menyebut Liputan Media Tentang Berat Badannya
7356,Child urinated on plane seat after tarmac toilet torment,Entertainment,Anak kencing di kursi pesawat setelah toilet aspal tersiksa
4496,On the road again,Economy,Di jalan lagi
62419,"Should You Buy This Rally, or Fear a Crash?",Economy,"Haruskah Anda Membeli Reli Ini, atau Takut Terjadi Kecelakaan?"
45425,"Anger, disappointment feature in Finnish reaction to Microsoft job cull",Technology,Kemarahan dan kekecewaan menjadi ciri reaksi Finlandia terhadap pemusnahan pekerjaan Microsoft
2999,Emperor penguin population in peril due to vanishing ice,Technology,Populasi penguin kaisar terancam akibat hilangnya es
8904,Google Lets You Time Travel -- to 2007,Technology,Google Memungkinkan Anda Menjelajah Waktu -- hingga 2007
16924,The Funniest Tweets From the ESPY Awards.,Entertainment,Tweet Terlucu Dari ESPY Awards.
18597,"/Film Interview: 'Transformers: Age of Extinction' Producer Talks Cybertron, Hot  ...",Entertainment,"/Wawancara Film: Produser 'Transformers: Age of Extinction' Berbicara tentang Cybertron, Hot ..."
59067,Titanfall Expedition DLC Dropping in May,Technology,DLC Ekspedisi Titanfall Akan Dirilis pada Bulan Mei
8717,NASA's Space Launch System Marks Progress as Core Stage Passes Critical  ...,Technology,Sistem Peluncuran Luar Angkasa NASA Menandai Kemajuan Saat Tahap Inti Melewati Kritis ...
25747,Tesla (TSLA) Gets 15-Day Extension on New Jersey Sales Ban,Economy,Tesla (TSLA) Mendapat Perpanjangan 15 Hari pada Larangan Penjualan New Jersey
8788,"Pat Sajak says 'global warming alarmists are unpatriotic racists', sparks epic  ...",Entertainment,"Pat Sajak mengatakan 'orang yang mengkhawatirkan pemanasan global adalah orang yang rasis dan tidak patriotik', memicu ..."
4888,European Union sees rising demand for passenger cars 17.06.2014,Economy,Uni Eropa melihat peningkatan permintaan mobil penumpang 17.06.2014
5543,"HBO, BBC to co-produce J.K. Rowling's 'Casual Vacancy' miniseries",Entertainment,"HBO, BBC akan ikut memproduksi J.K. Miniseri 'Casual Vacancy' Rowling"
6438,Kendall Jenner: Fame Worked Against Me In Fashion,Entertainment,Kendall Jenner: Ketenaran Melawan Saya Dalam Fashion
21101,Is 'Sam & Cat' season 2 in question? Jeannette McCurdy explains Kids' Choice  ...,Entertainment,Apakah 'Sam & Cat' musim 2 dipertanyakan? Jeannette McCurdy menjelaskan Pilihan Anak-Anak ...
62105,"Bank of America settles with Fannie, Freddie for $9B",Economy,"Bank of America menyelesaikan dengan Fannie, Freddie sebesar $9 miliar"
50609,HTC One (M8) India launch in April third-week,Technology,HTC One (M8) India diluncurkan pada bulan April minggu ketiga
17878,India will get Google's Android smartphone in october,Technology,India akan mendapatkan smartphone Android Google pada bulan Oktober
64680,World's Largest Dinosaur Fossils Found in Argentina,Technology,Fosil Dinosaurus Terbesar di Dunia Ditemukan di Argentina
54934,SMITH & WESSON,Economy,SMITH & WESSON
28042,'The Amazing Spider-Man 2' Star Emma Stone Admits She's 'Nearing a State of  ...,Entertainment,Bintang 'The Amazing Spider-Man 2' Emma Stone Mengakui Dia 'Mendekati Keadaan ...
6570,It's In Queens!,Entertainment,Itu di Ratu!
59675,Michelle Rodriguez flexes her bisexual muscles,Entertainment,Michelle Rodriguez melenturkan otot biseksualnya
7296,"South Korean Carriers Begin Sales of Galaxy S5 Early, Samsung Expresses  ...",Technology,"Operator Korea Selatan Mulai Penjualan Galaxy S5 Lebih Awal, Samsung Mengungkapkan ..."
2717,Fed Says Credit Suisse Will Pay $100 Million for Violations,Economy,Fed Mengatakan Credit Suisse Akan Membayar $100 Juta untuk Pelanggaran
48784,Jennifer Esposito calls ex Bradley Cooper a 'master manipulator' in book,Entertainment,Jennifer Esposito menyebut mantan Bradley Cooper sebagai 'manipulator ulung' dalam buku
57895,'Liking' Cheerios can forfeit your right to sue,Economy,'Menyukai' Cheerios dapat menghilangkan hak Anda untuk menuntut
31089,"Netflix, Inc. (NFLX) news: Hastings shows no love for Comcast in neutrality  ...",Technology,"Berita Netflix, Inc. (NFLX): Hastings tidak menunjukkan kecintaan pada Comcast dalam netralitas ..."
30091,Microsoft to release Office for Android tablets this year,Technology,Microsoft akan merilis Office untuk tablet Android tahun ini
24627,Simpson's Selections,Technology,Pilihan Simpson
5079,UPDATE 1-Lufthansa cancels 3800 flights due to pilot strike,Economy,PEMBARUAN 1-Lufthansa membatalkan 3800 penerbangan karena pemogokan pilot
26403,Apple Inc (AAPL) Grants New Retail Chief with $68 in Restricted Stock,Economy,Apple Inc (AAPL) Memberi Kepala Ritel Baru Saham Terbatas senilai $68
55954,Disney's latest hero Captain America sets box office record,Entertainment,"Pahlawan terbaru Disney, Captain America, memecahkan rekor box office"
57842,Stephen Colbert appears on 'The Late Show with David Letterman',Entertainment,Stephen Colbert muncul di 'Pertunjukan Terlambat bersama David Letterman'
24122,Rick Ross Reveals Meaning Behind Diddy's MMM Album Title,Entertainment,Rick Ross Ungkap Makna Dibalik Judul Album MMM Diddy
47340,Tracy Morgan now in 'fair' condition after crash,Entertainment,Tracy Morgan kini dalam kondisi 'lumayan' pasca kecelakaan
17870,McDonalds Free Coffee Giveaway Starts Monday,Economy,Hadiah Kopi Gratis McDonalds Dimulai Senin
16920,This weekend's Cannes fashion winner is...,Entertainment,Pemenang fesyen Cannes akhir pekan ini adalah...
51520,Coachella Music Festival 2014 Day 1 (photos),Entertainment,Festival Musik Coachella 2014 Hari 1 (foto)
9093,Malaysia Airlines Plane Downed Over Ukraine,Economy,Pesawat Malaysia Airlines Jatuh di Ukraina
23804,Beats co-founder Jimmy Iovine tells Apple: your earbuds suck,Technology,"Salah satu pendiri Beats, Jimmy Iovine, memberi tahu Apple: earbud Anda jelek"
53649,Tumblr 3.6 for Android and iOS adds new personalization options,Technology,Tumblr 3.6 untuk Android dan iOS menambahkan opsi personalisasi baru
50000,"Graco gives in to US safety agency demands, agrees to recall 1.9M infant seats",Technology,"Graco menyerah pada tuntutan badan keselamatan AS, setuju untuk menarik kembali 1,9 juta kursi bayi"
24523,The IPCC's Latest Report Deliberately Excludes And Misrepresents Important  ...,Technology,Laporan Terbaru IPCC Sengaja Mengecualikan dan Menyalahartikan Pentingnya ...
41319,Down in The Dumps? Angelina Jolie Says She Looks Dull After Maleficent,Entertainment,Turun di The Dumps? Angelina Jolie Mengatakan Dia Terlihat Kusam Setelah Maleficent
25987,Why is Amazon Bullying Book Publishers?,Economy,Mengapa Penerbit Buku Amazon Menindas?
18636,Jackson hologram steals Billboard show,Entertainment,Hologram Jackson mencuri perhatian Billboard
30015,Here's How Much The Largest Militaries Around The World Cost,Economy,Inilah Berapa Biaya Militer Terbesar di Seluruh Dunia
32265,"Khloe Kardashian 'Adores' French Montana, But Insiders Insist He's 'Just A  ...",Entertainment,"Khloe Kardashian 'Memuja' French Montana, Tapi Orang Dalam Bersikeras Dia 'Hanya ..."
50178,Toast Kim Kardashian and Kanye West on Their Wedding Weekend!,Entertainment,Bersulang untuk Kim Kardashian dan Kanye West di Akhir Pekan Pernikahan Mereka!
37511,'Captain America 3' to Go Up Against 'Batman vs Superman' Release Date in 2016,Entertainment,'Captain America 3' Akan Melawan Tanggal Rilis 'Batman vs Superman' pada tahun 2016
58233,LIVESTREAM COMING SOON: Press conference on circus accident,Entertainment,LIVESTREAM SEGERA HADIR: Konferensi pers tentang kecelakaan sirkus
3970,Nine acrobats injured in circus mishap (w/ video),Entertainment,Sembilan pemain akrobat terluka dalam kecelakaan sirkus (dengan video)
65271,"Minecraft PS4 Features Larger Maps, Release Date before September",Technology,"Minecraft PS4 Menampilkan Peta Lebih Besar, Tanggal Rilis sebelum September"
19610,Good Read: Google Is Having Trouble Trying to Trademark the Word 'Glass',Technology,Bacaan yang Baik: Google Mengalami Masalah Saat Mencoba Merek Dagang Kata 'Kaca'
20110,Report: AT&T Eyeing Merger With DirecTV,Economy,Laporan: AT&T Mengincar Merger Dengan DirecTV
50554,"Microsoft completes acquisition of Nokia's Devices and Services business, price  ...",Technology,"Microsoft menyelesaikan akuisisi bisnis Perangkat dan Layanan Nokia, harga ..."
46692,New in theaters this weekend,Entertainment,Baru di bioskop akhir pekan ini
46515,Weird Al Praises 'Foil' in Parody of Lorde's 'Royals' [VIDEO],Entertainment,Weird Al Puji 'Foil' dalam Parodi 'Royals' Lorde [VIDEO]
5752,Bachelor Party Unearths 3-Million-Year-Old Elephant Fossil,Technology,Pesta Bujangan Temukan Fosil Gajah Berusia 3 Juta Tahun
50423,Alcoa buys Firth Rixson for US$2.85B (00:41),Economy,"Alcoa membeli Firth Rixson seharga US$2,85 miliar (00:41)"
20331,P.F. Chang's confirms credit card data breach,Economy,P.F. Chang mengonfirmasi pelanggaran data kartu kredit
16556,Report: US to Face Multibillion-Dollar Bill From Climate Change,Economy,Laporan: AS Akan Menghadapi Tagihan Bernilai Miliaran Dolar Akibat Perubahan Iklim
59754,Anna Wintour Addresses Kanye West & Kim Kardashian 'Vogue' Cover,Entertainment,"""Anna Wintour Berpidato di Sampul 'Vogue' Kanye West & Kim Kardashian""."
8014,Nest Opens Its Software Platform to Developers in Bid to Conquer the  ...,Technology,Nest Membuka Platform Perangkat Lunaknya kepada Pengembang dalam Upaya Menaklukkan ...
33881,Yahoo Japan cancels plan to acquire eAccess,Economy,Yahoo Jepang membatalkan rencana untuk mengakuisisi eAccess
48152,"Office for iPad is free, but it'll cost you",Technology,"Office untuk iPad gratis, tetapi Anda harus membayarnya"
16271,Google Is Making Apps for Wearables Easier to Build,Technology,Google Membuat Aplikasi untuk Perangkat Wearable Lebih Mudah Dibuat
63026,"A Look At Tesla's Cheapest Car, The Model 3",Technology,"Sekilas Tentang Mobil Termurah Tesla, Model 3"
52342,LG G3 AT&T Release Set for July 11 With Discounted G Watch,Technology,Rilis LG G3 AT&T Ditetapkan untuk 11 Juli Dengan G Watch Diskon
33418,Lupita Nyong'o named People's Most Beautiful woman 0,Entertainment,Lupita Nyong'o dinobatkan sebagai Wanita Tercantik menurut Rakyat 0
1526,UK wants to test driverless cars,Technology,Inggris ingin menguji mobil tanpa pengemudi
5550,Target taking 2 major steps to boost security,Economy,Targetkan mengambil 2 langkah besar untuk meningkatkan keamanan
9031,"Walmart Discounts iPhone 5S, 5C in 'Permanent' Price Change",Technology,"Walmart Mendiskon iPhone 5S, 5C dalam Perubahan Harga 'Permanen'"
20033,"Garfield, Stone attend 'Amazing Spider-Man 2' premiere",Entertainment,"Garfield, Stone menghadiri pemutaran perdana 'Amazing Spider-Man 2'"
57010,HBO's 'The Normal Heart' Looks At The Early Days Of The AIDS Crisis,Entertainment,'The Normal Heart' HBO Meninjau Hari-Hari Awal Krisis AIDS
30561,Images of Apple's new iPhone 6 accidentally leaked by China Telecom,Technology,Gambar iPhone 6 baru Apple secara tidak sengaja dibocorkan oleh China Telecom
10867,Apple Inc. en route to buy Beats Electronics,Economy,Apple Inc. sedang dalam perjalanan untuk membeli Beats Electronics
15151,"AT&T speeds up fiber network reach to 21 new areas, takes on Google",Technology,"AT&T mempercepat jangkauan jaringan fiber ke 21 area baru, mengalahkan Google"
12487,Curtains To Come Down On Microsofts Most Popular OS Tomorrow,Technology,Tirai Akan Diluncurkan Pada OS Paling Populer Microsoft Besok
57995,Facebook buying online video ad platform LiveRail,Technology,Facebook membeli platform iklan video online LiveRail
1765,Breaking Down The Monster: The Best & Worst Of 'Godzilla',Entertainment,Menghancurkan Monster: 'Godzilla' Terbaik & Terburuk
47690,PRESS DIGEST- British Business - May 13,Economy,PRESS DIGEST- Bisnis Inggris - 13 Mei
17486,Samsung Galaxy Note 3 Takes On Galaxy Mega 6.3 (Comparison),Technology,Samsung Galaxy Note 3 Mengambil Galaxy Mega 6.3 (Perbandingan)
45011,NASA Unveils Its Next Mars Rover,Technology,NASA Meluncurkan Penjelajah Mars Berikutnya
8181,Apple TV gets quiet cut in UK and Europe,Technology,Apple TV mendapat potongan yang tenang di Inggris dan Eropa
26371,Box office report: 'X-Men: Days of Future Past' electrifies with an $111 million four  ...,Entertainment,Laporan Box Office: 'X-Men: Days of Future Past' menggemparkan dengan $111 juta empat ...
34938,US home price gains slow in April amid tepid sales,Economy,Kenaikan harga rumah AS melambat di bulan April di tengah penjualan yang lemah
31313,"08 May 2014 Barclays increases job cuts to 14000, half in Investment Bank",Economy,"08 Mei 2014 Barclays meningkatkan PHK menjadi 14.000, setengahnya di Investment Bank"
49294,EU wheat continues bounce away from four-month low,Economy,Gandum UE terus memantul dari level terendah dalam empat bulan
13122,"American Teens Are Financial Illiterates, Study Reports",Economy,"Remaja Amerika Buta Finansial, Laporan Studi"
8098,Jessica Simpson adopted vegan diet ahead of...,Entertainment,Jessica Simpson mengadopsi pola makan vegan sebelum...
61696,Ex-Goldman director Rajat Gupta likely to start prison term on 17th June,Economy,Mantan direktur Goldman Rajat Gupta kemungkinan akan memulai hukuman penjara pada 17 Juni
39312,US job growth eases but tops 200000 for a 6th month,Economy,Pertumbuhan lapangan kerja AS menurun namun mencapai angka 200.000 dalam 6 bulan
14181,"Ryan Lewis, Of Macklemore & Ryan Lewis, Asks Fans About Ryan Lewis: Watch",Entertainment,"Ryan Lewis, Dari Macklemore & Ryan Lewis, Bertanya kepada Penggemar Tentang Ryan Lewis: Tonton"
10594,"Heartbleed: Marketing, Or Responsible Disclosure?",Technology,"Heartbleed: Pemasaran, Atau Pengungkapan yang Bertanggung Jawab?"
55913,Amazing Video Shows How Pilots Avoided A Fatal Plane Crash At The Last  ...,Economy,Video Luar Biasa Menunjukkan Bagaimana Pilot Menghindari Kecelakaan Pesawat Fatal Pada Saat Terakhir ...
64277,"Valeant raises bid for Allergan, values Botox-maker at $49.44 bn",Economy,"Valeant menaikkan tawaran untuk Allergan, menilai pembuat Botox sebesar $49,44 miliar"
37221,“Game of Thrones” Recap: “My Way.”,Entertainment,Rekap “Game of Thrones”: “Jalanku.”
22802,Supermicro® Exhibits Industry's Widest Range of GPU Server Solutions for HPC  ...,Technology,Supermicro® Memamerkan Solusi Server GPU Terluas di Industri untuk HPC ...
30506,"Ford put a Mustang on top of the Empire State Building, piece by piece",Technology,"Ford menempatkan Mustang di atas Empire State Building, sepotong demi sepotong"
46580,"WATCH: On the Set of “Mad Men,” Up Close and Personal",Entertainment,"PERHATIKAN: Di Lokasi syuting “Orang-Orang Gila”, Secara Dekat dan Pribadi"
36318,Krispy Kreme Shares Down 10% as Revised Guidance Disappoints,Economy,Saham Krispy Kreme Turun 10% karena Panduan yang Direvisi Mengecewakan
41350,The Punt: Now Twitter branches out,Economy,The Punt: Sekarang Twitter bercabang
25163,Malaya Watson American Idol “When I Was Your Man” Video 3/19/14 #IdolTop10,Entertainment,Video American Idol Malaya Watson “Ketika Aku Menjadi Lelakimu” 19/3/14 #IdolTop10
23435,Microsoft requires Office 2013 licensing for some non-Windows devices,Technology,Microsoft memerlukan lisensi Office 2013 untuk beberapa perangkat non-Windows
58750,Samsung Galaxy Tab S 8.4,Technology,Samsung Galaxy Tab S 8.4
16848,Upstate college to offer course on Miley Cyrus,Entertainment,Perguruan tinggi di bagian utara menawarkan kursus tentang Miley Cyrus
20121,Samsung Galaxy S5 vs Galaxy S4 Comparison - Reasons To Upgrade (Part 2),Technology,Perbandingan Samsung Galaxy S5 vs Galaxy S4 - Alasan Untuk Melakukan Upgrade (Bagian 2)
30060,Five Stocks Drive Dow to New Record,Economy,Lima Saham Mendorong Dow ke Rekor Baru
18848,Tesla Motors CEO Elon Musk Flirts With California,Technology,CEO Tesla Motors Elon Musk Menggoda California
30553,Press scramble as Rolf Harris leaves in prison van to begin sentence,Entertainment,Perebutan pers saat Rolf Harris meninggalkan van penjara untuk memulai hukuman
44567,Google plans a 7in Android powered Project Tango tablet,Technology,Google merencanakan tablet Project Tango bertenaga Android 7 inci
33935,China strikes back in cyber confrontation (Video),Economy,Tiongkok membalas konfrontasi dunia maya (Video)
26295,Gazprom Warns of Possible Changes to Gas Prices for Europe,Economy,Gazprom Memperingatkan Kemungkinan Perubahan Harga Gas di Eropa
