No,News Title,Category,News Title Indonesia
28715,Wiz Khalifa Leaves Jail And Gets Internet Buzzing With New Mixtape,Entertainment,Wiz Khalifa Meninggalkan Penjara dan Membuat Internet Berdengung Dengan Mixtape Baru
3792,Mistakes Were Made on Ignition Recall: GM's Top Lawyer,Technology,Kesalahan Terjadi pada Penarikan Pengapian: Pengacara Top GM
11814,China Soybean Imports Jump in April as Demand Recovers,Economy,Impor Kedelai Tiongkok Melonjak di Bulan April seiring Pulihnya Permintaan
54515,Khloe Kardashian Shields Face From Cameras On Date,Entertainment,Khloe Kardashian Melindungi Wajahnya Dari Kamera Saat Berkencan
48052,Dawn of the Planet of the Apes review: A darker glimpse of the beast within,Entertainment,Ulasan Dawn of the Planet of the Apes: Sekilas tentang binatang buas di dalamnya
53344,Britney's baby sister gets hitched,Entertainment,Adik perempuan Britney menikah
33765,Twitter takes Tweetdeck app offline due to hacking,Technology,Twitter menjadikan aplikasi Tweetdeck offline karena peretasan
50316,Project LiveWire: First Harley Electric Motorcycle,Technology,Project LiveWire: Sepeda Motor Listrik Harley Pertama
62938,"US Airways Won't Fire Anyone Over Infamous ""Planegina"" Tweet",Entertainment,"US Airways Tidak Akan Memecat Siapa Pun Karena Tweet ""Planegina"" yang Terkenal"
35870,"NSA Knew About, Exploited Internet Open Source Bug for Years",Technology,"NSA Tahu Tentang, Memanfaatkan Bug Open Source Internet selama Bertahun-tahun"
59861,Cantor Calls for Obamacare Enrollment Data After Newest Delay,Economy,Penyanyi Menyerukan Data Pendaftaran Obamacare Setelah Penundaan Terbaru
52587,"Britney Spears' Sis, Jamie Lynn, is Married!",Entertainment,"Kakak Britney Spears, Jamie Lynn, Sudah Menikah!"
10869,"HTC One (M8) Reported to Come in New Colors – Red, Blue, and Pink",Technology,"HTC One (M8) Dikabarkan Hadir dalam Warna Baru – Merah, Biru, dan Pink"
59484,Mansfield police ask for help in concert rape case,Entertainment,Polisi Mansfield meminta bantuan dalam kasus pemerkosaan konser
21535,Carnage Hinted as a Future Spidey Spinoff Villain,Entertainment,Carnage Diisyaratkan sebagai Penjahat Spinoff Spidey Masa Depan
61057,NASA scientists explore the possibility of underground ocean on Pluto's moon in  ...,Technology,Ilmuwan NASA mengeksplorasi kemungkinan adanya lautan bawah tanah di bulan Pluto di ...
5906,Rock'n'rolling bedtime stories with Keef,Entertainment,Cerita pengantar tidur rock'n'rolling dengan Keef
36519,Robert Downey Jr. Tweets First Set Pic From 'Avengers: Age of Ultron',Entertainment,Robert Downey Jr. Tweet Foto Set Pertama Dari 'Avengers: Age of Ultron'
9585,'Reading Rainbow' gets hand from 'Family Guy' creator Seth MacFarlane,Entertainment,'Reading Rainbow' diperoleh dari pencipta 'Family Guy' Seth MacFarlane
45094,"Dollar, euro hold gains against yen",Economy,Dolar dan Euro menguat terhadap Yen
50617,Windows 8.1 Update 1 is Now Available,Technology,Pembaruan Windows 8.1 1 Sekarang Tersedia
63187,AOL email spoofing hack causes causes zombie spam,Technology,Peretasan spoofing email AOL menyebabkan spam zombie
45704,State must cut emissions by 72 percent,Economy,Negara harus mengurangi emisi sebesar 72 persen
64233,Robert Pattinson 'Homeless' After Kristen Stewart Break Up? [WATCH] Katy  ...,Entertainment,Robert Pattinson 'Tunawisma' Setelah Kristen Stewart Putus? [TONTON] Katy...
38668,Mystery Millionaire Keeps On Giving Away Money In San Francisco,Economy,Jutawan Misteri Terus Memberikan Uang Di San Francisco
16250,Caesars Entertainment sends in bid to Albany for proposed casino,Economy,Caesars Entertainment mengirimkan tawaran ke Albany untuk usulan kasino
4780,"24: Live Another Day Is Everything You Want It to Be, Perhaps Too Much So",Entertainment,"24: Menjalani Hari Lain Adalah Segala Sesuatu yang Anda Inginkan, Mungkin Terlalu Banyak"
62552,"If This Is Leonardo DiCaprio Dancing At Coachella, Then It's The Greatest Thing  ...",Entertainment,"Jika Ini Leonardo DiCaprio Yang Menari Di Coachella, Maka Itu Hal Terhebat ..."
2782,Galaxy S5 vs HTC One M8 battle intensifies with Samsung's metal body upgrade,Technology,Pertarungan Galaxy S5 vs HTC One M8 semakin intensif dengan peningkatan bodi logam Samsung
12069,"VW, Fiat deny tie-up report",Economy,VW dan Fiat membantah laporan kerjasama
5682,James Moore: Inflation rises to 1.9%,Economy,"James Moore: Inflasi naik menjadi 1,9%"
4177,Surprise! You're Dead!,Entertainment,Kejutan! Kamu Mati!
7533,"Trending today: Amazon unveils 3D Fire Phone; Facebook goes down, world  ...",Technology,"Trending hari ini: Amazon meluncurkan 3D Fire Phone; Facebook mati, dunia ..."
57141,Robert Downey Jr.'s son Indio arrested,Entertainment,"Putra Robert Downey Jr., Indio, ditangkap"
55908,"Tax time clock counts down, keeping preparer's offices busy",Economy,"Jam waktu pajak menghitung mundur, membuat kantor pembuat pajak tetap sibuk"
2778,ECB stimulus hint prompts Brewin to favour European equities,Economy,Petunjuk stimulus ECB mendorong Brewin untuk memilih ekuitas Eropa
42561,Prince William's First Father's Day With Prince George Is Celebrated With  ...,Entertainment,Hari Ayah Pertama Pangeran William Bersama Pangeran George Dirayakan Dengan ...
11347,GM recalls 3.16 million more cars for ignition switches,Economy,"GM menarik kembali 3,16 juta mobil lagi karena saklar pengapian"
61257,"'Game of Thrones,' Season 4, Episode 1, 'Two Swords': TV Recap",Entertainment,"'Game of Thrones,' Musim 4, Episode 1, 'Dua Pedang': Rekap TV"
35139,'X-Men' another reason for mutant pride,Entertainment,'X-Men' alasan lain untuk kebanggaan mutan
18484,'Arrow' Season 3 Preview - with Ra's al Ghul (Video),Entertainment,Pratinjau 'Arrow' Musim 3 - dengan Ra's al Ghul (Video)
15941,Mantis Shrimp's Attack Claw Inspires Tough New Material Design,Technology,Cakar Serangan Udang Mantis Menginspirasi Desain Material Baru yang Tangguh
8799,WATCH: Amazing NASA video shows the sun erupting,Technology,PERHATIKAN: Video NASA yang menakjubkan menunjukkan matahari sedang meletus
50949,Amazon to let Twitter users #Shop till they drop,Economy,Amazon mengizinkan pengguna Twitter #Berbelanja sepuasnya
52522,New 4th of July Spot for Dawn of the Planet of the Apes,Entertainment,Tempat Baru Tanggal 4 Juli untuk Fajar Planet Kera
51392,"Iran gets an unlikely visitor, an American plane, but no one seems to know why",Economy,"Iran kedatangan tamu tak terduga, yaitu pesawat Amerika, namun tampaknya tak seorang pun mengetahui alasannya"
13818,New Ford Engine to Add 300 Jobs at Ohio Plant,Technology,Mesin Ford Baru untuk Menambah 300 Pekerjaan di Pabrik Ohio
60847,54 of 55 West Virginia Counties See Jobless Rate Drops,Economy,54 dari 55 Kabupaten di Virginia Barat Mengalami Penurunan Tingkat Pengangguran
44359,US Navy SEALs recapture the oil tanker Morning Glory from Libyan rebels,Economy,US Navy SEAL merebut kembali kapal tanker minyak Morning Glory dari pemberontak Libya
28904,Jimmy Fallon's Putin unveils Cold War Kickstarter on 'Tonight Show',Entertainment,Putin Jimmy Fallon memperkenalkan Kickstarter Perang Dingin di 'Tonight Show'
34729,"It's not polar bears, but humans most at risk from global warming, mega-report says",Technology,"Bukan beruang kutub, tapi manusia yang paling berisiko terkena pemanasan global, kata mega-report"
12107,"Whitbread sales up 6.9% on Premier Inn, Costa",Economy,"Penjualan Whitbread naik 6,9% di Premier Inn, Costa"
37979,Hewlett-Packard to cut 11000 to 16000 more jobs,Economy,Hewlett-Packard akan memangkas 11.000 hingga 16.000 pekerjaan lagi
19792,"Google Nexus 8.9 specs, rumors, pictures, features and release date",Technology,"Spesifikasi Google Nexus 8.9, rumor, gambar, fitur, dan tanggal rilis"
65110,"Obamacare effects are bigger than expected, poll finds",Economy,"Dampak Obamacare lebih besar dari perkiraan, demikian temuan jajak pendapat"
57758,THIS Is Why You Should Have Seen Captain America: The Winter Soldier By Now!,Entertainment,INILAH Alasan Anda Seharusnya Sudah Melihat Captain America: The Winter Soldier Sekarang!
32931,Nas Debuts 'Time Is Illimatic' [EXCLUSIVE] Rapper Kicks Off Tribeca Film  ...,Entertainment,Nas Debut 'Time Is Illimatic' [EKSKLUSIF] Rapper Memulai Film Tribeca ...
49716,AT&T LG Optimus G Pro KitKat Update Android 4.4.2 Gets Rolled Out,Technology,Pembaruan AT&T LG Optimus G Pro KitKat Android 4.4.2 Akan Diluncurkan
36422,Hunt for MH370 to be tendered to private contractors: Report,Economy,Perburuan MH370 untuk ditenderkan ke kontraktor swasta: Laporan
62483,George Harvey Strait becomes entertainer of the year at ACM Awards,Entertainment,George Harvey Strait menjadi entertainer of the year di ACM Awards
25981,"FWC Approves Lionfish Import Ban, Other Rules To Further Combat Invasive  ...",Technology,"FWC Menyetujui Larangan Impor Lionfish, Aturan Lain Untuk Lebih Melawan Invasif ..."
36001,"Box Rays are Deep Divers, Marine Biologists Say",Technology,"Ikan Pari Kotak adalah Penyelam Dalam, Kata Ahli Biologi Kelautan"
31928,Broken Arrow hosts Amateur Radio Field Day,Technology,Broken Arrow menjadi tuan rumah Hari Lapangan Radio Amatir
4893,Ad of the Day: Taco Bell Recruits Real Ronald McDonalds to Launch Its New  ...,Economy,Iklan Hari Ini: Taco Bell Merekrut Ronald McDonalds Asli untuk Meluncurkan ...
52592,"Bloomberg: Lafarge, Holcim Deal Likely To Be Announced As Early As April 7",Economy,Bloomberg: Kesepakatan Lafarge dan Holcim Kemungkinan Akan Diumumkan Pada Awal 7 April
19904,The happiest video you'll watch all day? Rep. Lewis dances to hit tune,Entertainment,Video paling membahagiakan yang akan Anda tonton sepanjang hari? Rep. Lewis menari mengikuti irama
37571,Eminem Premieres Emotional 'Headlights' Music Video,Entertainment,Eminem Tayangkan Perdana Video Musik 'Headlights' yang Emosional
23998,What We Know About Kimye's Wedding... So Far,Entertainment,Yang Kami Ketahui Tentang Pernikahan Kimye... Sejauh Ini
8326,Facebook's data mining a concern,Technology,Penambangan data Facebook menjadi perhatian
44235,One-third of Americans only have $1000 saved for retirement,Economy,Sepertiga orang Amerika hanya memiliki $1000 yang ditabung untuk masa pensiun
56345,"GRAINS-Corn slumps on planting progress, soy up on tight supply",Economy,"BIJI-BIJI-Jagung merosot seiring kemajuan penanaman, kedelai karena terbatasnya pasokan"
30523,Chattanooga Gas Prices Drop .6 Cents In Chattanooga,Technology,"Harga Gas Chattanooga Turun 0,6 Sen Di Chattanooga"
10283,Robin Thicke and Paula PAtton Relationship News: Singer Slammed During  ...,Entertainment,Berita Hubungan Robin Thicke dan Paula PAtton: Penyanyi Dibanting Saat ...
29298,Justin Bieber Dirty Dances With Selena Gomez After Cry Baby Deposition  ...,Entertainment,Justin Bieber Dirty Dances Bareng Selena Gomez Usai Cry Baby Deposisi ...
26603,Rosetta comet landing imminent,Technology,Pendaratan komet Rosetta sudah dekat
45309,"Neil Young on his Pono player at SXSW: 'Once you hear this, you can't go back'",Entertainment,"Neil Young tentang pemain Pono-nya di SXSW: 'Setelah Anda mendengar ini, Anda tidak dapat kembali'"
37822,Rosie O'Donnell explains Lindsay Lohan 'tragedy' comment,Entertainment,Rosie O'Donnell menjelaskan komentar 'tragedi' Lindsay Lohan
30330,Yahoo's board search: Why isn't anyone interested? Internet giant puts out a big  ...,Economy,Pencarian papan Yahoo: Mengapa tidak ada yang tertarik? Raksasa internet mengeluarkan ...
17983,VIDEO: Justin Bieber cops attitude with lawyer in deposition,Entertainment,VIDEO: Sikap polisi Justin Bieber dengan pengacara dalam deposisi
3204,Wheel Of Fortune Host Pat Sajak Tweets 'Global Warming Alarmists Are  ...,Entertainment,Pembawa Acara Wheel Of Fortune Pat Sajak Tweet 'Pemanasan Global Yang Mengkhawatirkan ...
13102,Microsoft prepares for biggest round of job cuts post Nokia acquisition,Technology,Microsoft bersiap menghadapi PHK terbesar pasca akuisisi Nokia
46682,OkCupid admits to FB-style experiment on customers,Technology,OkCupid mengakui eksperimen ala FB pada pelanggan
55064,Close-Call In Sky Over Texas Focus Of Federal Probe,Economy,Close-Call In Sky Over Texas Fokus Penyelidikan Federal
16815,Lindsay Lohan In 'Speed-the-Plow' -- LiLo Got A Job... On A London Stage,Entertainment,Lindsay Lohan Dalam 'Speed-the-Plough' -- LiLo Mendapat Pekerjaan... Di Panggung London
19108,The Iraq crisis and its effects on oil,Economy,Krisis Irak dan dampaknya terhadap minyak
32901,"Microsoft Surface Pro 3 already on pre-order, but won't ship for a while",Technology,"Microsoft Surface Pro 3 sudah dalam praorder, tetapi tidak akan dikirimkan untuk sementara waktu"
19802,Justin Bieber Bursts Into Song At Scooter Braun's Wedding: Sends Sweet  ...,Entertainment,Justin Bieber Nyanyikan Lagu di Pernikahan Scooter Braun: Mengirimkan Manis ...
58689,Bank of America reports first quarter loss of $276 million,Economy,Bank of America melaporkan kerugian kuartal pertama sebesar $276 juta
55648,"China and Russia Sign Huge Gas Supply Deal, Pricing Unclear",Economy,"Tiongkok dan Rusia Menandatangani Kesepakatan Pasokan Gas Besar-besaran, Harganya Tidak Jelas"
29342,Microsoft snubs channel partners in Surface deal with Delta,Technology,Microsoft menolak mitra saluran dalam kesepakatan Surface dengan Delta
47590,Anchor Diane Sawyer to step down from ABC World News show,Entertainment,Penyiar Diane Sawyer akan mundur dari acara ABC World News
3413,"Asian stocks slide on Wall Street drop, Iraq violence",Economy,Saham Asia merosot karena penurunan Wall Street dan kekerasan di Irak
18004,The party's over: Shia LaBeouf reportedly checks into rehab,Entertainment,Pestanya sudah usai: Shia LaBeouf dilaporkan masuk rehabilitasi
42355,Alibaba invests S$312.5m in SingPost,Economy,"Alibaba menginvestasikan S$312,5 juta di SingPost"
163,Lafarge and Holcim outline terms of cement mega-merger,Economy,Lafarge dan Holcim menguraikan ketentuan mega-merger semen
26232,Get Olivia Pope's Style! Kerry Washington talks launching The Limited “Scandal  ...,Entertainment,Dapatkan Gaya Olivia Pope! Kerry Washington berbicara tentang peluncuran The Limited “Skandal ...
40394,Someone Stole Miley Cyrus' Maserati,Entertainment,Seseorang Mencuri Maserati Miley Cyrus
35760,Want a pay raise? Better be in one of these select industries,Economy,Ingin kenaikan gaji? Lebih baik berada di salah satu industri terpilih ini
8112,Federal Appeals Court Upholds Rajat Gupta Conviction,Economy,Pengadilan Banding Federal Menjunjung Keyakinan Rajat Gupta
40856,Apple aiming to take on Netflix?,Technology,Apple ingin mengambil alih Netflix?
44407,Google Glass Gets Stylish New Frames,Technology,Google Glass Mendapat Bingkai Baru yang Bergaya
50607,Jodie Foster Ties the Knot,Entertainment,Jodie Foster Mengikat Simpul
61511,Nationals place Span on 7-day DL with concussion,Entertainment,Warga negara menempatkan Span pada DL 7 hari dengan gegar otak
38196,Forex - Euro steady after Draghi comments,Economy,Forex - Euro stabil setelah komentar Draghi
40341,Why Chris and Gwyneth split: The wacky theories,Entertainment,Mengapa Chris dan Gwyneth berpisah: Teori-teori aneh
56311,DOT orders older rail cars not be used for Bakken oil,Economy,DOT memerintahkan gerbong tua tidak digunakan untuk minyak Bakken
60536,Taxi Companies in Maryland Sue Uber,Economy,Perusahaan Taksi di Maryland Menuntut Uber
65141,US plan to cut coal use unlikely to reduce transport through BC,Economy,Rencana AS untuk mengurangi penggunaan batu bara sepertinya tidak akan mengurangi transportasi melalui BC
35181,Beyonce Shares Happy Family Photos Despite Jay Z Cheating Rumors,Entertainment,Beyonce Bagikan Foto Keluarga Bahagia Meski Jay Z Dirumorkan Selingkuh
11062,Microsoft's Smartwatch Could Launch Around The Same Time As The iWatch  ...,Technology,Jam Tangan Pintar Microsoft Dapat Diluncurkan Pada Waktu Yang Sama Dengan iWatch ...
43198,Kurt Cobain's daughter warns Lana Del Rey about romanticizing death,Entertainment,Putri Kurt Cobain memperingatkan Lana Del Rey tentang meromantisasi kematian
11915,"Prince Signs New Deal, Will Release New Music",Entertainment,"Prince Menandatangani Kesepakatan Baru, Akan Merilis Musik Baru"
18414,Barclays Profits Fall 7%,Economy,Laba Barclays Turun 7%
41909,Elon Musk 'Implementing' Tesla Recommendations From Newspaper Ad,Technology,Elon Musk 'Menerapkan' Rekomendasi Tesla dari Iklan Surat Kabar
58595,Dylan lyrics being sold at auction,Entertainment,Lirik Dylan dijual di lelang
32006,"Unilever To Sell Ragu, Bertolli Brands To Japan's Mizkan For $2.15 Bln In Cash",Economy,"Unilever Akan Menjual Ragu, Merek Bertolli ke Mizkan Jepang Seharga $2,15 Miliar Tunai"
64620,X-Men: Days of Future Past Trailer: Starting With the X-Man in the Mirror,Entertainment,Trailer X-Men: Days of Future Past: Dimulai Dengan X-Man di Cermin
